sn,name ,price
1178,Mint,95.00
1179,Mint,95.00
1180,Mint,95.00
1181,Mint,95.00
1182,Mint,95.00
1183,Mint,95.00
1184,Mint,105.00
1185,Mint,105.00
1186,Mint,105.00
1187,Mint,105.00
1188,Mint,105.00
1189,Mint,105.00
1190,Mint,105.00
1191,Mint,105.00
1192,Mint,105.00
1193,Mint,105.00
1194,Mint,105.00
1195,Mint,105.00
1196,Mint,105.00
1197,Mint,105.00
1198,Mint,105.00
1199,Mint,105.00
1200,Mint,105.00
1201,Mint,105.00
1202,Mint,105.00
1203,Mint,105.00
1204,Mint,105.00
1205,Mint,105.00
1206,Mint,105.00
1207,Mint,105.00
1208,Mint,105.00
1209,Mint,105.00
1210,Mint,105.00
1211,Mint,105.00
1212,Mint,105.00
1213,Mint,105.00
1214,Mint,105.00
1215,Mint,105.00
1216,Mint,105.00
1217,Mint,105.00
1218,Mint,105.00
1219,Mint,105.00
1220,Mint,105.00
1221,Mint,105.00
1222,Mint,105.00
1223,Mint,105.00
1224,Mint,105.00
1225,Mint,105.00
1226,Mint,105.00
1227,Mint,105.00
1228,Mint,105.00
1229,Mint,105.00
1230,Mint,105.00
1231,Mint,105.00
1232,Mint,105.00
1233,Mint,105.00
1234,Mint,105.00
1235,Mint,105.00
1236,Mint,105.00
1237,Mint,105.00
1238,Mint,105.00
1239,Mint,105.00
1240,Mint,105.00
1241,Mint,105.00
1242,Mint,105.00
1243,Mint,105.00
1244,Mint,105.00
1245,Mint,105.00
1246,Mint,105.00
1247,Mint,105.00
1248,Mint,105.00
1249,Mint,105.00
1250,Mint,105.00
1251,Mint,105.00
1252,Mint,105.00
1253,Mint,105.00
1254,Mint,105.00
1255,Mint,105.00
1256,Mint,105.00
1257,Mint,105.00
1258,Mint,105.00
1259,Mint,105.00
1260,Mint,105.00
1261,Mint,105.00
1262,Mint,105.00
1263,Mint,105.00
1264,Mint,105.00
1265,Mint,105.00
1266,Mint,105.00
1267,Mint,105.00
1268,Mint,105.00
1269,Mint,105.00
1270,Mint,105.00
1271,Mint,105.00
1272,Mint,105.00
1273,Mint,105.00
1274,Mint,105.00
1275,Mint,105.00
1276,Mint,105.00
1277,Mint,105.00
1278,Mint,105.00
1279,Mint,105.00
1280,Mint,105.00
1281,Mint,105.00
1282,Mint,105.00
1283,Mint,105.00
1284,Mint,105.00
1285,Mint,105.00
1286,Mint,105.00
1287,Mint,105.00
1288,Mint,105.00
1289,Mint,105.00
1290,Mint,105.00
1291,Mint,105.00
1292,Mint,105.00
1293,Mint,105.00
1294,Mint,105.00
1295,Mint,105.00
1296,Mint,105.00
1297,Mint,105.00
1298,Mint,105.00
1299,Mint,105.00
1300,Mint,105.00
1301,Mint,105.00
1302,Mint,105.00
1303,Mint,105.00
1304,Mint,105.00
1305,Mint,105.00
1306,Mint,105.00
1307,Mint,105.00
1308,Mint,105.00
1309,Mint,105.00
1310,Mint,105.00
1311,Mint,105.00
1312,Mint,105.00
1313,Mint,105.00
1314,Mint,105.00
1315,Mint,105.00
1316,Mint,105.00
1317,Mint,105.00
1318,Mint,105.00
1319,Mint,105.00
1320,Mint,105.00
1321,Mint,105.00
1322,Mint,105.00
1323,Mint,105.00
1324,Mint,105.00
1325,Mint,105.00
1326,Mint,105.00
1327,Mint,105.00
1328,Mint,75.00
1329,Mint,105.00
1330,Mint,105.00
1331,Mint,105.00
1332,Mint,105.00
1333,Mint,105.00
1334,Mint,105.00
1335,Mint,105.00
1336,Mint,105.00
1337,Mint,105.00
1338,Mint,125.00
1339,Mint,125.00
1340,Mint,125.00
1341,Mint,125.00
1342,Mint,125.00
1343,Mint,125.00
1344,Mint,125.00
1345,Mint,125.00
1346,Mint,125.00
1347,Mint,125.00
1348,Mint,125.00
1349,Mint,125.00
1350,Mint,125.00
1351,Mint,125.00
1352,Mint,125.00
1353,Mint,125.00
1354,Mint,125.00
1355,Mint,125.00
1356,Mint,125.00
1357,Mint,125.00
1358,Mint,125.00
1359,Mint,125.00
1360,Mint,125.00
1361,Mint,125.00
1362,Mint,125.00
1363,Mint,125.00
1364,Mint,125.00
1365,Mint,125.00
1366,Mint,125.00
1367,Mint,125.00
1368,Mint,125.00
1369,Mint,125.00
1370,Mint,125.00
1371,Mint,125.00
1372,Mint,125.00
1373,Mint,125.00
1374,Mint,125.00
1375,Mint,125.00
1376,Mint,125.00
1377,Mint,125.00
1378,Mint,125.00
1379,Mint,125.00
1380,Mint,125.00
1381,Mint,125.00
1382,Mint,125.00
1383,Mint,125.00
1384,Mint,125.00
1385,Mint,125.00
1386,Mint,125.00
1387,Mint,125.00
1388,Mint,125.00
1389,Mint,125.00
1390,Mint,125.00
1391,Mint,125.00
1392,Mint,125.00
1393,Mint,125.00
1394,Mint,125.00
1395,Mint,125.00
1396,Mint,125.00
1397,Mint,125.00
1398,Mint,125.00
1399,Mint,125.00
1400,Mint,125.00
1401,Mint,105.00
1402,Mint,105.00
1403,Mint,105.00
1404,Mint,105.00
1405,Mint,105.00
1406,Mint,105.00
1407,Mint,105.00
1408,Mint,115.00
1409,Mint,105.00
1410,Mint,105.00
1411,Mint,105.00
1412,Mint,105.00
1413,Mint,105.00
1414,Mint,105.00
1415,Mint,105.00
1416,Mint,105.00
1417,Mint,105.00
1418,Mint,105.00
1419,Mint,105.00
1420,Mint,105.00
1421,Mint,105.00
1422,Mint,105.00
1423,Mint,105.00
1424,Mint,105.00
1425,Mint,105.00
1426,Mint,105.00
1427,Mint,105.00
1428,Mint,105.00
1429,Mint,105.00
1430,Mint,105.00
1431,Mint,105.00
1432,Mint,105.00
1433,Mint,145.00
1434,Mint,155.00
1435,Mint,155.00
1436,Mint,155.00
1437,Mint,155.00
1438,Mint,155.00
1439,Mint,155.00
1440,Mint,155.00
1441,Mint,155.00
1442,Mint,155.00
1443,Mint,155.00
1444,Mint,155.00
1445,Mint,155.00
1446,Mint,155.00
1447,Mint,155.00
1448,Mint,155.00
1449,Mint,145.00
1450,Mint,145.00
1451,Mint,145.00
1452,Mint,145.00
1453,Mint,145.00
1454,Mint,145.00
1455,Mint,145.00
1456,Mint,145.00
1457,Mint,145.00
1458,Mint,145.00
1459,Mint,145.00
1460,Mint,145.00
1461,Mint,145.00
1462,Mint,145.00
1463,Mint,145.00
1464,Mint,145.00
1465,Mint,145.00
1466,Mint,145.00
1467,Mint,145.00
1468,Mint,145.00
1469,Mint,145.00
1470,Mint,145.00
1471,Mint,145.00
1472,Mint,145.00
1473,Mint,145.00
1474,Mint,145.00
1475,Mint,145.00
1476,Mint,145.00
1477,Mint,145.00
1478,Mint,145.00
1479,Mint,145.00
1480,Mint,145.00
1481,Mint,145.00
1482,Mint,145.00
1483,Mint,88.00
1484,Mint,75.00
1485,Mint,75.00
1486,Mint,78.00
1487,Mint,78.00
1488,Mint,78.00
1489,Mint,73.00
1490,Mint,73.00
1491,Mint,73.00
1492,Mint,73.00
1493,Mint,73.00
1494,Mint,73.00
1495,Mint,73.00
1496,Mint,73.00
1497,Mint,68.00
1498,Mint,68.00
1499,Mint,68.00
1500,Mint,53.00
1501,Mint,75.00
1502,Mint,75.00
1503,Mint,75.00
1504,Mint,75.00
1505,Mint,75.00
1506,Mint,75.00
1507,Mint,75.00
1508,Mint,75.00
1509,Mint,75.00
1510,Mint,75.00
1511,Mint,75.00
1512,Mint,75.00
1513,Mint,75.00
1514,Mint,75.00
1515,Mint,75.00
1516,Mint,75.00
1517,Mint,75.00
1518,Mint,75.00
1519,Mint,75.00
1520,Mint,75.00
1521,Mint,75.00
1522,Mint,75.00
1523,Mint,75.00
1524,Mint,75.00
1525,Mint,75.00
1526,Mint,75.00
1527,Mint,75.00
1528,Mint,75.00
1529,Mint,75.00
1530,Mint,75.00
1531,Mint,75.00
1532,Mint,75.00
1533,Mint,75.00
1534,Mint,75.00
1535,Mint,75.00
1536,Mint,75.00
1537,Mint,75.00
1538,Mint,75.00
1539,Mint,75.00
1540,Mint,95.00
1541,Mint,105.00
1542,Mint,105.00
1543,Mint,105.00
1544,Mint,105.00
1545,Mint,105.00
1546,Mint,105.00
1547,Mint,105.00
1548,Mint,105.00
1549,Mint,115.00
1550,Mint,115.00
1551,Mint,115.00
1552,Mint,145.00
1553,Mint,145.00
1554,Mint,145.00
1555,Mint,145.00
1556,Mint,145.00
1557,Mint,145.00
1558,Mint,145.00
1559,Mint,145.00
1560,Mint,145.00
1561,Mint,145.00
1562,Mint,145.00
1563,Mint,145.00
1564,Mint,145.00
1565,Mint,145.00
1566,Mint,145.00
1567,Mint,145.00
1568,Mint,175.00
1569,Mint,175.00
1570,Mint,175.00
1571,Mint,175.00
1572,Mint,175.00
1573,Mint,175.00
1574,Mint,175.00
1575,Mint,175.00
1576,Mint,290.00
1577,Mint,400.00
1578,Mint,175.00
1579,Mint,175.00
1580,Mint,175.00
1581,Mint,175.00
1582,Mint,175.00
1583,Mint,175.00
1584,Mint,175.00
1585,Mint,175.00
1586,Mint,175.00
1587,Mint,175.00
1588,Mint,175.00
1589,Mint,175.00
1590,Mint,175.00
1591,Mint,175.00
1592,Mint,175.00
1593,Mint,175.00
1594,Mint,175.00
1595,Mint,175.00
1596,Mint,175.00
1597,Mint,175.00
1598,Mint,175.00
1599,Mint,175.00
1600,Mint,175.00
1601,Mint,175.00
1602,Mint,175.00
1603,Mint,175.00
1604,Mint,175.00
1605,Mint,175.00
1606,Mint,175.00
1607,Mint,175.00
1608,Mint,175.00
1609,Mint,175.00
1610,Mint,175.00
1611,Mint,175.00
1612,Mint,175.00
1613,Mint,175.00
1614,Mint,175.00
1615,Mint,175.00
1616,Mint,175.00
1617,Mint,175.00
1618,Mint,175.00
1619,Mint,175.00
1620,Mint,175.00
1621,Mint,190.00
1622,Mint,175.00
1623,Mint,175.00
1624,Mint,175.00
1625,Mint,175.00
1626,Mint,175.00
1627,Mint,175.00
1628,Mint,175.00
1629,Mint,175.00
1630,Mint,175.00
1631,Mint,175.00
1632,Mint,175.00
1633,Mint,175.00
1634,Mint,175.00
1635,Mint,175.00
1636,Mint,190.00
1637,Mint,175.00
1638,Mint,175.00
1639,Mint,175.00
1640,Mint,175.00
1641,Mint,155.00
1642,Mint,155.00
1643,Mint,155.00
1644,Mint,155.00
1645,Mint,170.00
1646,Mint,190.00
1647,Mint,190.00
1648,Mint,190.00
1649,Mint,190.00
1650,Mint,190.00
1651,Mint,190.00
1652,Mint,190.00
1653,Mint,190.00
1654,Mint,190.00
1655,Mint,190.00
1656,Mint,190.00
1657,Mint,190.00
1658,Mint,190.00
1659,Mint,190.00
1660,Mint,190.00
1661,Mint,190.00
1662,Mint,190.00
1663,Mint,190.00
1664,Mint,190.00
1665,Mint,190.00
1666,Mint,190.00
1667,Mint,190.00
1668,Mint,190.00
1669,Mint,190.00
1670,Mint,190.00
1671,Mint,190.00
1672,Mint,190.00
1673,Mint,190.00
1674,Mint,190.00
1675,Mint,190.00
1676,Mint,190.00
1677,Mint,190.00
1678,Mint,190.00
1679,Mint,190.00
1680,Mint,190.00
1681,Mint,190.00
1682,Mint,190.00
1683,Mint,190.00
1684,Mint,190.00
1685,Mint,190.00
1686,Mint,190.00
1687,Mint,190.00
1688,Mint,190.00
1689,Mint,190.00
1690,Mint,190.00
1691,Mint,190.00
1692,Mint,190.00
1693,Mint,190.00
1694,Mint,190.00
1695,Mint,190.00
1696,Mint,255.00
1697,Mint,255.00
1698,Mint,255.00
1699,Mint,255.00
1700,Mint,95.00
1701,Mint,275.00
1702,Mint,275.00
1703,Mint,275.00
1704,Mint,275.00
1705,Mint,275.00
1706,Mint,275.00
1707,Mint,275.00
1708,Mint,275.00
1709,Mint,275.00
1710,Mint,275.00
1711,Mint,275.00
1712,Mint,265.00
1713,Mint,95.00
1714,Mint,270.00
1715,Mint,270.00
1716,Mint,265.00
1717,Mint,265.00
1718,Mint,260.00
1719,Mint,260.00
1720,Mint,265.00
1721,Mint,265.00
1722,Mint,265.00
1723,Mint,265.00
1724,Mint,260.00
1725,Mint,260.00
1726,Mint,260.00
1727,Mint,260.00
1728,Mint,260.00
1729,Mint,260.00
1730,Mint,260.00
1731,Mint,260.00
1732,Mint,260.00
1733,Mint,260.00
1734,Mint,255.00
1735,Mint,255.00
1736,Mint,255.00
1737,Mint,255.00
1738,Mint,255.00
1739,Mint,255.00
1740,Mint,255.00
1741,Mint,255.00
1742,Mint,255.00
1743,Mint,255.00
1744,Mint,255.00
1745,Mint,255.00
1746,Mint,255.00
1747,Mint,255.00
1748,Mint,255.00
1749,Mint,255.00
1750,Mint,255.00
1751,Mint,255.00
1752,Mint,205.00
1753,Mint,215.00
1754,Mint,225.00
1755,Mint,125.00
1756,Mint,225.00
1757,Mint,225.00
1758,Mint,225.00
1759,Mint,225.00
1760,Mint,225.00
1761,Mint,225.00
1762,Mint,225.00
1763,Mint,225.00
1764,Mint,225.00
1765,Mint,225.00
1766,Mint,225.00
1767,Mint,225.00
1768,Mint,225.00
1769,Mint,225.00
1770,Mint,225.00
1771,Mint,225.00
1772,Mint,225.00
1773,Mint,205.00
1774,Mint,205.00
1775,Mint,205.00
1776,Mint,205.00
1777,Mint,205.00
1778,Mint,205.00
1779,Mint,205.00
1780,Mint,205.00
1781,Mint,205.00
1782,Mint,205.00
1783,Mint,205.00
1784,Mint,205.00
1785,Mint,205.00
1786,Mint,205.00
1787,Mint,205.00
1788,Mint,205.00
1789,Mint,205.00
1790,Mint,205.00
1791,Mint,205.00
1792,Mint,205.00
1793,Mint,205.00
1794,Mint,205.00
1795,Mint,205.00
1796,Mint,205.00
1797,Mint,205.00
1798,Mint,205.00
1799,Mint,205.00
1800,Mint,205.00
1801,Mint,205.00
1802,Mint,205.00
1803,Mint,205.00
1804,Mint,205.00
1805,Mint,205.00
1806,Mint,205.00
1807,Mint,205.00
1808,Mint,215.00
1809,Mint,215.00
1810,Mint,215.00
1811,Mint,215.00
1812,Mint,215.00
1813,Mint,215.00
1814,Mint,215.00
1815,Mint,215.00
1816,Mint,215.00
1817,Mint,215.00
1818,Mint,215.00
1819,Mint,215.00
1820,Mint,215.00
1821,Mint,215.00
1822,Mint,215.00
1823,Mint,215.00
1824,Mint,215.00
1825,Mint,215.00
1826,Mint,215.00
1827,Mint,215.00
1828,Mint,215.00
1829,Mint,115.00
1830,Mint,115.00
1831,Mint,115.00
1832,Mint,125.00
1833,Mint,115.00
1834,Mint,115.00
1835,Mint,115.00
1836,Mint,115.00
1837,Mint,115.00
1838,Mint,115.00
1839,Mint,125.00
1840,Mint,135.00
1841,Mint,155.00
1842,Mint,145.00
1843,Mint,155.00
1844,Mint,105.00
1845,Mint,115.00
1846,Mint,115.00
1847,Mint,115.00
1848,Mint,115.00
1849,Mint,105.00
1850,Mint,115.00
1851,Mint,115.00
1852,Mint,115.00
1853,Mint,115.00
1854,Mint,115.00
1855,Mint,115.00
1856,Mint,115.00
1857,Mint,115.00
1858,Mint,115.00
1859,Mint,115.00
1860,Mint,115.00
1861,Mint,115.00
1862,Mint,115.00
1863,Mint,115.00
1864,Mint,115.00
1865,Mint,115.00
1866,Mint,115.00
1867,Mint,115.00
1868,Mint,115.00
1869,Mint,125.00
1870,Mint,115.00
1871,Mint,115.00
1872,Mint,125.00
1873,Mint,125.00
1874,Mint,115.00
1875,Mint,115.00
1876,Mint,115.00
1877,Mint,115.00
1878,Mint,115.00
1879,Mint,115.00
1880,Mint,115.00
1881,Mint,125.00
1882,Mint,125.00
1883,Mint,115.00
1884,Mint,125.00
1885,Mint,125.00
1886,Mint,125.00
1887,Mint,115.00
1888,Mint,125.00
1889,Mint,125.00
1890,Mint,115.00
1891,Mint,125.00
1892,Mint,125.00
1893,Mint,125.00
1894,Mint,125.00
1895,Mint,115.00
1896,Mint,205.00
1897,Mint,125.00
1898,Mint,125.00
1899,Mint,125.00
1900,Mint,125.00
1901,Mint,125.00
1902,Mint,115.00
1903,Mint,115.00
1904,Mint,115.00
1905,Mint,125.00
1906,Mint,115.00
1907,Mint,125.00
1908,Mint,115.00
1909,Mint,125.00
1910,Mint,115.00
1911,Mint,125.00
1912,Mint,115.00
1913,Mint,115.00
1914,Mint,115.00
1915,Mint,115.00
1916,Mint,115.00
1917,Mint,115.00
1918,Mint,115.00
1919,Mint,115.00
1920,Mint,115.00
1921,Mint,115.00
1922,Mint,115.00
1923,Mint,115.00
1924,Mint,115.00
1925,Mint,115.00
1926,Mint,115.00
1927,Mint,115.00
1928,Mint,115.00
1929,Mint,115.00
1930,Mint,115.00
1931,Mint,115.00
1932,Mint,115.00
1933,Mint,115.00
1934,Mint,115.00
1935,Mint,115.00
1936,Mint,115.00
1937,Mint,115.00
1938,Mint,115.00
1939,Mint,255.00
1940,Mint,255.00
1941,Mint,255.00
1942,Mint,255.00
1943,Mint,255.00
1944,Mint,255.00
1945,Mint,255.00
1946,Mint,255.00
1947,Mint,255.00
1948,Mint,255.00
1949,Mint,255.00
1950,Mint,255.00
1951,Mint,255.00
1952,Mint,255.00
1953,Mint,255.00
1954,Mint,255.00
1955,Mint,255.00
1956,Mint,255.00
1957,Mint,255.00
1958,Mint,255.00
1959,Mint,255.00
1960,Mint,255.00
1961,Mint,255.00
1962,Mint,255.00
1963,Mint,255.00
1964,Mint,255.00
1965,Mint,255.00
1966,Mint,255.00
1967,Mint,255.00
1968,Mint,255.00
1969,Mint,255.00
1970,Mint,255.00
1971,Mint,255.00
1972,Mint,255.00
1973,Mint,255.00
1974,Mint,255.00
1975,Mint,255.00
1976,Mint,255.00
1977,Mint,255.00
1978,Mint,245.00
1979,Mint,245.00
1980,Mint,245.00
1981,Mint,245.00
1982,Mint,245.00
1983,Mint,245.00
1984,Mint,245.00
1985,Mint,245.00
1986,Mint,245.00
1987,Mint,245.00
1988,Mint,245.00
1989,Mint,245.00
1990,Mint,245.00
1991,Mint,245.00
1992,Mint,245.00
1993,Mint,245.00
1994,Mint,245.00
1995,Mint,245.00
1996,Mint,245.00
1997,Mint,245.00
1998,Mint,245.00
1999,Mint,245.00
2000,Mint,245.00
2001,Mint,245.00
2002,Mint,245.00
2003,Mint,245.00
2004,Mint,245.00
2005,Mint,245.00
2006,Mint,245.00
2007,Mint,245.00
2008,Mint,245.00
2009,Mint,245.00
2010,Mint,255.00
2011,Mint,255.00
2012,Mint,245.00
2013,Mint,245.00
2014,Mint,245.00
2015,Mint,245.00
2016,Mint,245.00
2017,Mint,245.00
2018,Mint,245.00
2019,Mint,245.00
2020,Mint,245.00
2021,Mint,245.00
2022,Mint,245.00
2023,Mint,245.00
2024,Mint,245.00
2025,Mint,245.00
2026,Mint,245.00
2027,Mint,245.00
2028,Mint,245.00
2029,Mint,245.00
2030,Mint,245.00
2031,Mint,245.00
2032,Mint,245.00
2033,Mint,245.00
2034,Mint,245.00
2035,Mint,245.00
2036,Mint,245.00
2037,Mint,245.00
2038,Mint,245.00
2039,Mint,245.00
2040,Mint,245.00
2041,Mint,245.00
2042,Mint,245.00
2043,Mint,245.00
2044,Mint,245.00
2045,Mint,245.00
2046,Mint,245.00
2047,Mint,245.00
2048,Mint,245.00
2049,Mint,275.00
2050,Mint,275.00
2051,Mint,275.00
2052,Mint,275.00
2053,Mint,275.00
2054,Mint,275.00
2055,Mint,275.00
2056,Mint,275.00
2057,Mint,275.00
2058,Mint,275.00
2059,Mint,275.00
2060,Mint,275.00
2061,Mint,275.00
2062,Mint,275.00
2063,Mint,275.00
2064,Mint,275.00
2065,Mint,275.00
2066,Mint,275.00
2067,Mint,275.00
2068,Mint,275.00
2069,Mint,275.00
2070,Mint,275.00
2071,Mint,275.00
2072,Mint,275.00
2073,Mint,275.00
2074,Mint,275.00
2075,Mint,275.00
2076,Mint,275.00
2077,Mint,275.00
2078,Mint,275.00
2079,Mint,275.00
2080,Mint,275.00
2081,Mint,275.00
2082,Mint,275.00
2083,Mint,275.00
2084,Mint,275.00
2085,Mint,275.00
2086,Mint,275.00
2087,Mint,285.00
2088,Mint,275.00
2089,Mint,275.00
2090,Mint,275.00
2091,Mint,285.00
2092,Mint,275.00
2093,Mint,275.00
2094,Mint,275.00
2095,Mint,275.00
2096,Mint,275.00
2097,Mint,275.00
2098,Mint,285.00
2099,Mint,275.00
2100,Mint,275.00
2101,Mint,275.00
2102,Mint,275.00
2103,Mint,275.00
2104,Mint,275.00
2105,Mint,275.00
2106,Mint,275.00
2107,Mint,275.00
2108,Mint,275.00
2109,Mint,275.00
2110,Mint,275.00
2111,Mint,275.00
2112,Mint,275.00
2113,Mint,275.00
2114,Mint,275.00
2115,Mint,275.00
2116,Mint,275.00
2117,Mint,275.00
2118,Mint,275.00
2119,Mint,275.00
2120,Mint,275.00
2121,Mint,275.00
2122,Mint,275.00
2123,Mint,275.00
2124,Mint,275.00
2125,Mint,275.00
2126,Mint,315.00
2127,Mint,275.00
2128,Mint,275.00
2129,Mint,275.00
2130,Mint,275.00
2131,Mint,275.00
2132,Mint,275.00
2133,Mint,275.00
2134,Mint,275.00
2135,Mint,275.00
2136,Mint,275.00
2137,Mint,275.00
2138,Mint,275.00
2139,Mint,275.00
2140,Mint,275.00
2141,Mint,275.00
2142,Mint,275.00
2143,Mint,275.00
2144,Mint,275.00
2145,Mint,275.00
2146,Mint,275.00
2147,Mint,275.00
2148,Mint,205.00
2149,Mint,205.00
2150,Mint,205.00
2151,Mint,205.00
2152,Mint,205.00
2153,Mint,205.00
2154,Mint,65.00
2155,Mint,33.00
2156,Mint,65.00
2157,Mint,75.00
2158,Mint,65.00
2159,Mint,65.00
2160,Mint,65.00
2161,Mint,65.00
2162,Mint,65.00
2163,Mint,65.00
2164,Mint,75.00
2165,Mint,75.00
2166,Mint,65.00
2167,Mint,65.00
2168,Mint,85.00
2169,Mint,75.00
2170,Mint,85.00
2171,Mint,75.00
2172,Mint,85.00
2173,Mint,85.00
2174,Mint,85.00
2175,Mint,85.00
2176,Mint,85.00
2177,Mint,85.00
2178,Mint,85.00
2179,Mint,85.00
2180,Mint,85.00
2181,Mint,85.00
2182,Mint,85.00
2183,Mint,85.00
2184,Mint,85.00
2185,Mint,85.00
2186,Mint,85.00
2187,Mint,85.00
2188,Mint,85.00
2189,Mint,85.00
2190,Mint,85.00
2191,Mint,85.00
2192,Mint,85.00
2193,Mint,85.00
2194,Mint,85.00
2195,Mint,85.00
2196,Mint,85.00
2197,Mint,85.00
2198,Mint,85.00
2199,Mint,85.00
2200,Mint,85.00
2201,Mint,85.00
2202,Mint,85.00
2203,Mint,85.00
2204,Mint,85.00
2205,Mint,85.00
2206,Mint,85.00
2207,Mint,85.00
2208,Mint,85.00
2209,Mint,85.00
2210,Mint,85.00
2211,Mint,85.00
2212,Mint,85.00
2213,Mint,85.00
2214,Mint,85.00
2215,Mint,85.00
2216,Mint,85.00
2217,Mint,85.00
2218,Mint,85.00
2219,Mint,85.00
2220,Mint,85.00
2221,Mint,85.00
2222,Mint,95.00
2223,Mint,95.00
2224,Mint,115.00
2225,Mint,125.00
2226,Mint,125.00
2227,Mint,95.00
2228,Mint,110.00
2229,Mint,115.00
2230,Mint,115.00
2231,Mint,125.00
2232,Mint,125.00
2233,Mint,125.00
2234,Mint,125.00
2235,Mint,125.00
2236,Mint,125.00
2237,Mint,135.00
2238,Mint,125.00
2239,Mint,135.00
2240,Mint,135.00
2241,Mint,135.00
2242,Mint,145.00
2243,Mint,145.00
2244,Mint,145.00
2245,Mint,145.00
2246,Mint,145.00
2247,Mint,145.00
2248,Mint,145.00
2249,Mint,145.00
2250,Mint,145.00
2251,Mint,145.00
2252,Mint,145.00
2253,Mint,145.00
2254,Mint,145.00
2255,Mint,145.00
2256,Mint,145.00
2257,Mint,145.00
